"","id","fire_name","fire_year","spsm_dc","spsm_ffmc","spsm_dmc","spsm_isi","spsm_bui","spsm_fwi","area_ha","area_m2","prov","defoliated","tsd","cumltve_yrs","rbr_cv","rbr_extreme","rbr_median","slope10","slope1","slope2","pre_fire_temp","pre_fire_precip","post_fire_temp","post_fire_precip"
"16",45,"NIP51_1996_620",1996,260.372854900992,83.620724024952,3.36669983101882,2.14711657031351,6.17908478533157,3.36098819155053,67.7427,677426.7366,"ON",0,0,0,0.824259389694779,442.240545446973,133.94689707843,3.09663632197552,22.5683272284597,-9.2592439648557,11.04,1147.0993,11.24,1147.0993
"17",13,"DRY27_1996_1121",1996,270.483367930553,83.7534190240546,3.12404061224212,2.25010291533203,5.63855705304628,3.16439397429075,105.831,1058309.6876,"ON",1,4,2,0.624210486689789,370.414531360973,178.043354207459,3.58182327231043,15.5851961269054,-7.91516619733532,11.27,1817.0944,11.77,1817.0944
"18",44,"DRY27_1996_1121",1996,270.483367930553,83.7534190240546,3.12404061224212,2.25010291533203,5.63855705304628,3.16439397429075,138.5551,1385550.5743,"ON",0,0,0,0.800648882203153,494.044224409623,182.165634155273,3.06641893705847,13.3734866917775,-6.05462873788311,11.27,1817.0944,11.77,1817.0944
"19",14,"RED58_1999_677",1999,299.985855926976,84.1301826317632,2.48670058867031,2.29783824446018,4.50694668064284,2.31041166505982,3869.7419,38697418.9062,"ON",1,4,7,1.26737415148899,556.050153269965,83.9836750527438,4.48664156845998,14.9392702419607,-4.93493276817691,11.69,1530.3617,11.76,1530.3617
"20",56,"RED58_1999_677",1999,299.985855926976,84.1301826317632,2.48670058867031,2.29783824446018,4.50694668064284,2.31041166505982,714.0662,7140661.9855,"ON",0,0,0,1.36760332437224,571.956387680884,59.99004847513,4.15492961225161,13.3144667852464,-3.45355878791885,11.66,1527.8393,11.73,1527.8393
"21",15,"NIP230_1998_821",1998,279.786622648146,82.1840208365512,1.68646514293876,2.41282270929813,2.7553368738301,1.19966883348354,337.8552,3378551.9787,"ON",1,4,9,0.847208156599842,486.00691026122,245.998025663151,-1.50151057480727,-8.5395998375747,-7.81711741982118,9.26,1528.767,10.67,1528.767
"22",50,"NIP230_1998_821",1998,279.786622648146,82.1840208365512,1.68646514293876,2.41282270929813,2.7553368738301,1.19966883348354,4.0596,40595.5318,"ON",0,0,0,0.735326908320317,486.010234336565,298.007278138093,-1.22115475560265,-8.74957741095356,-7.97104413123868,9.26,1528.767,10.67,1528.767
"23",16,"THU36_1996_1313",1996,258.54276959665,83.4812158496898,3.11886923568116,2.10310043049802,5.6661735225203,3.03475685484504,10.0739,100739.4307,"ON",1,5,1,0.518554732633188,503.560763029459,351.146392822266,2.14565288729664,16.698621813094,-8.59982881999423,11.05,1954.9842,11.06,1954.9842
"24",47,"THU36_1996_1313",1996,258.54276959665,83.4812158496898,3.11886923568116,2.10310043049802,5.6661735225203,3.03475685484504,641.3867,6413866.9212,"ON",0,0,0,1.09661294821362,508.090043796561,67.7988163684708,-0.348648362062851,20.3288107414948,-9.08814538102371,11.14,1950.0913,11.15,1950.0913
"25",17,"THU74_1996_1129",1996,247.044292324553,82.7009240564112,2.09941918977992,2.00548435083466,3.85679159451187,1.87402302687661,67.8875,678874.9181,"ON",1,5,1,0.696256369763544,513.746053305017,254.083229570359,4.27823808801076,24.940777567462,-7.49079055596715,10.36,2112.7749,10.39,2112.7749
"26",48,"THU74_1996_1129",1996,247.044292324553,82.7009240564112,2.09941918977992,2.00548435083466,3.85679159451187,1.87402302687661,10497.7101,104977101.0129,"ON",0,0,0,0.867622937359204,529.966656978824,129.979364414788,1.76666383901441,16.0697274580339,-7.95108467640102,10.82,2045.5409,10.82,2045.5409
"27",18,"NIP56_1998_832",1998,304.98267807561,84.9848975431278,5.1577052774467,2.48049319071729,8.97642576254816,5.11595899110823,3.6937,36937.2716,"ON",1,6,1,1.02193284078863,413.07160949707,81.6447114202353,0.994753463521581,7.008656949432,-2.7228768910128,11.16,2433.5463,12.37,2433.5463
"28",51,"NIP56_1998_832",1998,304.98267807561,84.9848975431278,5.1577052774467,2.48049319071729,8.97642576254816,5.11595899110823,54.941,549409.9816,"ON",0,0,0,0.93095192353583,385.546124267578,77.6371060479508,1.60825398993893,8.46287351039696,-3.90046730488135,11.16,2433.5463,12.37,2433.5463
"29",19,"NIP44_2000_29",2000,257.784662081187,82.7491592815047,2.27640296149544,1.86379237349069,4.01683454249467,1.8815244967517,14.4424,144424.1526,"ON",1,7,1,0.787601940128454,437.728946279972,137.868866597029,3.11346070606684,-12.5796048765659,2.76863768044511,11.16,2422.4801,10.69,2422.4801
"30",57,"NIP44_2000_29",2000,257.784662081187,82.7491592815047,2.27640296149544,1.86379237349069,4.01683454249467,1.8815244967517,644.5345,6445344.8966,"ON",0,0,0,0.841735708558123,318.054376870796,93.9662871700696,1.79559452346361,-7.0053691871502,1.22532697142013,11.24,2420.4582,10.78,2420.4582
"31",20,"RED62_2002_93",2002,264.708313275268,83.3015601945966,2.45589638985481,2.0475269404546,4.42743726780271,2.21897525970623,65.3699,653698.5816,"ON",1,9,2,1.21061027871928,459.950541057823,59.75205608195,0.828159420294665,1.57250087532266,-7.23369986752649,11.68,3903.7902,11.58,3903.7902
"32",58,"RED62_2002_93",2002,264.708313275268,83.3015601945966,2.45589638985481,2.0475269404546,4.42743726780271,2.21897525970623,1677.9712,16779711.7614,"ON",0,0,0,1.23544048784329,444.03962702027,51.9229633177542,1.00434635573594,0.489634214115123,-7.50323152944558,11.68,3908.4159,11.57,3908.4159
"33",21,"COC16_1997_1038",1997,256.386744443756,83.6585292999632,3.78127689664417,2.08853293947177,6.25135636656729,3.32221857796464,132.269,1322689.8151,"ON",1,9,3,1.16557161626994,474.014084183697,198.211254425777,2.8317613864348,6.4650263746105,3.30174334947173,10.3,3658.5866,11.1,3658.5866
"34",49,"COC16_1997_1038",1997,256.386744443756,83.6585292999632,3.78127689664417,2.08853293947177,6.25135636656729,3.32221857796464,450.066,4500659.9418,"ON",0,0,0,1.63266389146685,451.91041166473,11.7719930636289,1.82912354709177,2.88318781980386,2.3202984372233,10.34,3680.7566,11.15,3680.7566
"35",22,"NIP20_2005_1521",2005,292.017254849024,84.5869535114462,2.88242512302564,2.43597446301999,5.28824807527355,2.90716063921991,3543.8011,35438011.2059,"ON",1,9,3,0.837086985462576,460.053352826024,228.049262105904,6.60571866551502,19.7014847026234,-0.237092356750018,11.11,3508.8183,11.5,3508.8183
"36",59,"NIP20_2005_1521",2005,292.017254849024,84.5869535114462,2.88242512302564,2.43597446301999,5.28824807527355,2.90716063921991,1587.8794,15878794.0577,"ON",0,0,0,1.61566664421607,396.034752385956,35.9348930508478,4.11110976972755,13.5806997211506,0.257025192468282,11.19,3499.9761,11.59,3499.9761
"37",23,"THU142_2006_1634",2006,300.889500118585,84.3204956146409,3.16951469666739,2.29740571865702,5.88378491653966,3.23437449185683,7679.3783,76793783.3184,"ON",1,9,6,0.634360229269181,542.048441022791,261.924745094385,5.22370203987134,11.4221021009212,4.6383086068958,11.9,3544.879,11.8,3544.879
"38",60,"THU142_2006_1634",2006,300.889500118585,84.3204956146409,3.16951469666739,2.29740571865702,5.88378491653966,3.23437449185683,265.5712,2655711.9311,"ON",0,0,0,0.626727506229515,537.997629114035,282.073988162139,5.47662748240626,10.3311869741836,4.13269639895615,11.86,3548.7649,11.76,3548.7649
